0.01,0.006821,8.258934555982388e-05
0.01,0.006836,8.268010643437755e-05
0.17625000000000002,0.006997,8.364807230295268e-05
0.3425,0.006883,8.296384754819416e-05
0.50875,0.006886,8.298192574289898e-05
0.675,0.006638,8.147392220827471e-05
0.84125,0.00708,8.414273587185052e-05
1.0075,0.006813,8.254089895318563e-05
1.17375,0.006891,8.30120473184465e-05
1.34,0.006916,8.316249154516716e-05
1.50625,0.006891,8.30120473184465e-05
1.6725,0.006694,8.181686867633104e-05
1.83875,0.006724,8.2e-05
2.005,0.006755,8.218880702382776e-05
2.1712499999999997,0.006834,8.266801074176154e-05
2.3375,0.006782,8.235289915965315e-05
2.50375,0.0068,8.246211251235322e-05
2.67,0.0068,8.246211251235322e-05
2.8362499999999997,0.006668,8.165782265037441e-05
3.0025,0.006667,8.165169930871004e-05
3.335,0.006644,8.151073548925934e-05
3.5012499999999998,0.006586,8.115417426109393e-05
3.6675,0.006524,8.077128202523468e-05
3.83375,0.006555,8.096295449154508e-05
4.0,0.006548,8.091971329657564e-05
