1.7247931034482755,0.006698,8.18413098624405e-05
0.001,0.006866,8.286132994346639e-05
0.3457586206896551,0.006945,8.333666660000267e-05
0.5181379310344827,0.006978,8.35344240418284e-05
0.6905172413793103,0.006941,8.331266410336425e-05
0.8628965517241378,0.007141,8.450443775329198e-05
1.0352758620689653,0.006919,8.318052656722004e-05
1.207655172413793,0.007,8.366600265340756e-05
1.3800344827586204,0.006732,8.204876598706406e-05
1.5524137931034478,0.006911,8.31324244804637e-05
1.7247931034482755,0.00685,8.276472678623425e-05
1.8971724137931032,0.006695,8.182297965730655e-05
2.0695517241379306,0.0068,8.246211251235322e-05
2.241931034482758,0.006711,8.192069335644079e-05
2.414310344827586,0.006796,8.24378553820998e-05
2.5866896551724134,0.00667,8.167006795638167e-05
2.759068965517241,0.006599,8.123422923866515e-05
2.9314482758620684,0.006741,8.210359310042405e-05
3.103827586206896,0.006658,8.159656855530139e-05
3.2762068965517237,0.006719,8.196950652529268e-05
3.448586206896551,0.006682,8.174350127074322e-05
3.6209655172413786,0.006667,8.165169930871004e-05
3.7933448275862065,0.006622,8.137567204023572e-05
3.965724137931034,0.006628,8.141252974819048e-05
4.138103448275862,0.006576,8.109253973085318e-05
4.310482758620689,0.006595,8.120960534321048e-05
4.482862068965517,0.006443,8.026830009412185e-05
4.655241379310344,0.006556,8.096912991998864e-05
4.8276206896551725,0.006545,8.090117428072351e-05
5.0,0.006631,8.143095234614415e-05
