0.001,0.002943,5.4249423960075375e-05
0.17337931034482756,0.002899,5.3842362503887216e-05
0.3457586206896551,0.002917,5.4009258465563104e-05
0.5181379310344827,0.003,5.4772255750516614e-05
0.6905172413793103,0.002906,5.3907327887774214e-05
0.8628965517241378,0.003018,5.493632677928149e-05
1.0352758620689653,0.003009,5.485435260760991e-05
1.207655172413793,0.002899,5.3842362503887216e-05
1.3800344827586204,0.002884,5.370288632839021e-05
1.5524137931034478,0.002949,5.430469592954186e-05
1.7247931034482755,0.00289,5.375872022286245e-05
1.8971724137931032,0.002923,5.406477596365308e-05
2.0695517241379306,0.003016,5.491812087098393e-05
2.241931034482758,0.002898,5.383307533477908e-05
2.414310344827586,0.002922,5.405552700695831e-05
2.5866896551724134,0.002932,5.4147945482723535e-05
2.759068965517241,0.002899,5.3842362503887216e-05
2.9314482758620684,0.002882,5.368426212587819e-05
3.103827586206896,0.003001,5.478138369920935e-05
3.2762068965517237,0.002912,5.3962950252928166e-05
3.448586206896551,0.003013,5.489080068645383e-05
3.6209655172413786,0.002952,5.43323108288245e-05
3.7933448275862065,0.002873,5.360037313302958e-05
3.965724137931034,0.002881,5.367494760127857e-05
4.138103448275862,0.0029,5.385164807134504e-05
4.310482758620689,0.002862,5.349766350038102e-05
4.482862068965517,0.002878,5.3646994324006637e-05
4.655241379310344,0.002932,5.4147945482723535e-05
4.8276206896551725,0.002823,5.313191131514093e-05
5.0,0.002848,5.336665625650534e-05
